,x,y,theta,v
1246,-0.389659,-0.387321,-2.638936,0.1
1247,-0.404085,-0.400868,-2.136281,0.1
1248,-0.303988,0.466532,2.45044,0.1
1249,-0.318557,0.480214,2.324777,0.1
1250,-0.404085,-0.400868,-2.136281,0.1
1251,-0.408978,-0.419923,-1.507963,0.1
1252,-0.408978,-0.419923,-1.507963,0.1
1253,-0.41023,-0.439831,-1.75929,0.1
1254,-0.408978,-0.419923,-1.507963,0.1
1255,-0.411469,-0.439648,-1.884954,0.1
1256,0.764194,0.250935,-0.502654,0.1
1257,0.783518,0.247249,0.125664,0.1
1258,-0.051076,-0.284497,1.75929,0.1
1259,-0.053561,-0.274818,1.884954,0.1
1260,0.782741,0.243592,-0.251327,0.1
1261,0.792655,0.242655,0.062832,0.1
1262,0.771925,0.364944,0.565486,0.1
1263,0.785473,0.379371,1.068141,0.1
1264,-0.318557,0.480214,2.324777,0.1
1265,-0.331297,0.495614,2.199113,0.1
1266,0.764194,0.250935,-0.502654,0.1
1267,0.773236,0.24668,-0.376991,0.1
1268,-0.265954,0.444491,1.570795,0.1
1269,-0.266894,0.454432,1.75929,0.1
1270,0.785473,0.379371,1.068141,0.1
1271,0.798146,0.39469,0.69115,0.1
1272,0.755974,0.320263,1.633627,0.1
1273,0.759682,0.339703,1.130972,0.1
1274,-0.0064,-0.408735,-0.565486,0.1
1275,0.00977,-0.420483,-0.69115,0.1
1276,-0.331297,0.495614,2.199113,0.1
1277,-0.336652,0.504052,2.073449,0.1
1278,0.798146,0.39469,0.69115,0.1
1279,0.805206,0.40175,0.879645,0.1
1280,-0.059502,-0.266591,2.261945,0.1
1281,-0.073184,-0.252021,2.387608,0.1
1282,-0.411469,-0.439648,-1.884954,0.1
1283,-0.414259,-0.449249,-1.822122,0.1
1284,0.805206,0.40175,0.879645,0.1
1285,0.811818,0.40925,0.816813,0.1
1286,0.752236,0.339857,1.884954,0.1
1287,0.74885,0.349264,1.947786,0.1
1288,0.811818,0.40925,0.816813,0.1
1289,0.828528,0.419854,0.314159,0.1
1290,0.00977,-0.420483,-0.69115,0.1
1291,0.018191,-0.425827,-0.439823,0.1
1292,-0.265954,0.444491,1.570795,0.1
1293,-0.269679,0.464021,1.947786,0.1
1294,0.792655,0.242655,0.062832,0.1
1295,0.812642,0.242655,-0.062832,0.1
1296,0.018191,-0.425827,-0.439823,0.1
1297,0.026785,-0.43091,-0.628318,0.1
1298,0.456621,-0.064278,-2.387608,0.1
1299,0.449781,-0.071563,-2.261945,0.1
1300,-0.408978,-0.419923,-1.507963,0.1
1301,-0.40524,-0.439517,-1.256636,0.1
1302,0.811818,0.40925,0.816813,0.1
1303,0.827903,0.420936,0.439823,0.1
1304,0.773103,0.246396,-0.439823,0.1
1305,0.782151,0.242138,-0.439823,0.1
1306,0.020832,0.215791,-2.199113,0.1
1307,0.007177,0.20125,-2.45044,0.1
1308,0.782151,0.242138,-0.439823,0.1
1309,0.790388,0.236541,-0.753982,0.1
1310,0.501398,0.071557,-1.822122,0.1
1311,0.495222,0.052548,-1.947786,0.1
1312,0.828528,0.419854,0.314159,0.1
1313,0.845237,0.430458,0.816813,0.1
1314,0.74885,0.349264,1.947786,0.1
1315,0.745124,0.368794,1.570795,0.1
1316,0.812531,0.250935,0.502654,0.1
1317,0.821695,0.254901,0.314159,0.1
1318,0.790388,0.236541,-0.753982,0.1
1319,0.802074,0.220456,-1.130972,0.1
1320,-0.336652,0.504052,2.073449,0.1
1321,-0.341574,0.52322,1.570795,0.1
1322,-0.414259,-0.449249,-1.822122,0.1
1323,-0.41644,-0.459007,-1.75929,0.1
1324,0.031929,0.287532,-1.005309,0.1
1325,0.038515,0.280062,-0.69115,0.1
1326,0.595826,0.164786,1.3823,0.1
1327,0.59336,0.184304,2.010618,0.1
1328,0.845237,0.430458,0.816813,0.1
1329,0.861947,0.441062,0.314159,0.1
1330,0.845237,0.430458,0.816813,0.1
1331,0.856962,0.446596,1.068141,0.1
